Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all,attribute-Tweets-Sent-Count-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all-unscaled,kcore-1-Twitter JSON all,kcore-1-Twitter JSON all-unscaled,totalDegreeCentrality-1-Twitter JSON all,totalDegreeCentrality-1-Twitter JSON all-unscaled,twitter-actualInfluencer-1-Twitter JSON all,twitter-actualInfluencer-1-Twitter JSON all-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all,twitter-averageMentionsPerTweet-1-Twitter JSON all-unscaled,twitter-mostMentioned-1-Twitter JSON all,twitter-mostMentioned-1-Twitter JSON all-unscaled,twitter-numberOfFollowers-1-Twitter JSON all,twitter-numberOfFollowers-1-Twitter JSON all-unscaled,twitter-potentialConnectors-1-Twitter JSON all,twitter-potentialConnectors-1-Twitter JSON all-unscaled,twitter-potentialReach-1-Twitter JSON all,twitter-potentialReach-1-Twitter JSON all-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all,twitter-totalMentionsDegree-1-Twitter JSON all-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all,twitter-totalMentionsKcore-1-Twitter JSON all-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all-unscaled,twitter-trustedSource-1-Twitter JSON all,twitter-trustedSource-1-Twitter JSON all-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all,twitter-wantsToBeInfluencer-1-Twitter JSON all-unscaled,weakComponentMembers-5-Twitter JSON all,weakComponentMembers-3-Twitter JSON all,weakComponentMembers-4-Twitter JSON all,weakComponentMembers-2-Twitter JSON all,
18778634,mattyhoyeCNN,1,163,1.581e-05,88,0.002,5,7.978e-06,18,0.003,4395560,0.180,0.540,0.006,14,0.002,4387,5.137e-05,171853584,1.021e-04,341432608,2.973e-04,2,1.032e-05,173,0.004,10,1.762e-04,0.002,5,0.005,13,0.007,17,1,1,1,1,
247832362,Karl_de_Vries,0,46,0,5,8.403e-04,2,1.330e-06,3,8.935e-05,154587,0.036,0.109,0.003,6,0.001,2683,1.352e-06,4521350,1.505e-05,50327920,0,0,1.372e-06,23,0.002,5,8.881e-05,8.403e-04,2,0.002,5,8.403e-04,2,578,1,1,1,
28397634,EricMarrapodi,0,357,1.492e-05,83,0.001,3,3.989e-06,9,5.662e-04,979669,0.077,0.232,0.004,10,0.004,9463,3.519e-05,117722944,4.720e-05,157894656,0,0,9.601e-06,161,0.003,7,1.670e-04,0.002,4,0.004,9,0.014,33,1,1,1,1,
192909885,GeeWotshela,0,325,0,6,0,0,0,0,0,365,0.006,0.018,0,0,1.644e-04,365,0,807748.438,0,0,0,0,0,10,0,0,7.284e-05,0,0,0,0,0.002,4,1,1,308,1,
36725454,brajup,0,240,7.728e-06,43,4.202e-04,1,0,1,2.839e-05,49119,0.060,0.179,0.002,4,9.395e-04,2086,1.779e-05,59525280,8.039e-06,26891870,0,0,4.831e-06,81,0.001,3,7.832e-05,4.202e-04,1,8.403e-04,2,0.005,13,1,1,1,1,
32451164,Nadiahuraimi,0,3,0,1,0,0,0,0,3.733e-06,6459,0.111,0.333,4.202e-04,1,1.910e-04,424,0,297669.625,2.096e-06,7012223,0,0,0,3,4.202e-04,1,7.402e-05,0,0,0,0,4.202e-04,1,579,1,309,1,
246216987,SASvoboda,0,342,2.426e-05,135,0.003,7,2.837e-05,64,7.550e-04,1306188,0.132,0.395,0.006,14,4.107e-04,912,8.565e-06,28651072,4.030e-05,134807664,8.919e-04,6,1.879e-05,315,0.004,9,2.049e-04,0.005,11,0.005,11,0.015,35,1,1,1,1,
251282331,daniahy,0,1497,9.705e-06,54,8.403e-04,2,2.216e-06,5,9.714e-06,16806,0.012,0.036,0.001,3,0.001,2882,2.237e-05,74836480,1.769e-06,5919130,0,0,6.202e-06,104,8.403e-04,2,9.122e-05,8.403e-04,2,8.403e-04,2,0.010,24,1,1,1,1,
48481809,tracybrown_dc,0,63,2.516e-06,14,4.202e-04,1,0,1,2.486e-05,43015,0.074,0.222,0.002,5,2.540e-04,564,1.856e-06,6209499,7.836e-06,26213028,0,0,1.908e-06,32,0.002,4,1.091e-04,4.202e-04,1,0.001,3,0.004,9,1,1,1,1,
44090800,gclarenne,0,27,0,2,0,0,0,0,0,651,0.025,0.074,4.202e-04,1,9.773e-05,217,0,0,0,0,0,0,0,2,0,0,7.284e-05,0,0,0,0,0,0,580,53,310,134,
113120733,jclopezcnn,0,422,0,5,4.202e-04,1,0,1,0.001,2491354,0.004,0.012,0.003,8,0.052,116019,2.274e-05,76068016,1.556e-05,52056960,0,0,3.340e-06,56,0.002,4,1.771e-04,4.202e-04,1,0.001,3,0,0,1,1,1,1,
48075214,johnhendren,0,324,2.696e-06,15,8.403e-04,2,2.216e-06,5,2.861e-05,49493,0.015,0.046,0.003,6,9.665e-04,2146,0,3418900.750,4.905e-06,16407089,0,0,2.028e-06,34,0.002,4,8.259e-05,8.403e-04,2,0.001,3,0.003,6,581,1,1,1,
1113035743,RandallPinkston,0,240,2.875e-06,16,4.202e-04,1,0,2,5.256e-05,90935,0.022,0.067,0.002,4,4.067e-04,903,2.704e-06,9045038,8.303e-06,27775104,0,0,2.087e-06,35,8.403e-04,2,7.547e-05,4.202e-04,1,8.403e-04,2,0.003,8,1,1,1,1,
2205363357,steveturnham,0,303,1.060e-05,59,4.202e-04,1,0,2,1.309e-04,226441,0.065,0.195,8.403e-04,2,2.405e-04,534,3.922e-06,13119510,3.187e-05,106618504,0,0,5.546e-06,93,8.403e-04,2,7.856e-05,4.202e-04,1,4.202e-04,1,0.008,20,1,1,1,1,
1110221918,Maya_Garg,0,355,6.649e-06,37,8.403e-04,2,6.205e-06,14,6.999e-05,121089,0.035,0.104,0.003,6,8.381e-04,1861,5.335e-06,17845102,1.048e-05,35044948,0,0,3.817e-06,64,8.403e-04,2,2.501e-04,0.002,4,0.002,4,0.002,4,1,1,1,1,
175330919,HadiNili,0,2311,2.157e-05,120,0.001,3,4.432e-06,10,8.480e-04,1467148,0.017,0.052,0.003,7,0.011,24677,5.444e-05,182106560,1.507e-05,50414844,0,0,1.401e-05,235,0.002,5,1.170e-04,0.002,4,0.002,5,0.012,28,1,1,1,1,
56565843,BBCBlindGazza,0,89,0,1,0,0,0,0,1.804e-05,31219,0.004,0.011,0.002,4,0.002,4900,0,0,3.762e-06,12585285,0,0,0,8,0.001,3,7.948e-05,0,0,8.403e-04,2,0,0,1,1,311,1,
1687026697,Sheila_MacVicar,0,737,1.581e-05,88,4.202e-04,1,2.659e-06,6,1.286e-04,222477,0.040,0.119,0.002,5,5.256e-04,1167,1.033e-05,34554216,1.033e-05,34544980,0,0,1.026e-05,172,8.403e-04,2,8.337e-05,4.202e-04,1,0.002,4,0.013,32,1,1,183,1,
21707346,nicolegrether,0,34,0,0,0,0,0,0,5.518e-06,9547,0,0,8.403e-04,2,6.260e-05,139,0,0,0,3972967.750,0,0,0,8,4.202e-04,1,7.725e-05,0,0,8.403e-04,2,0,0,582,1,312,1,
225843318,telecamfilms,0,9,0,3,8.403e-04,2,1.330e-06,3,8.129e-06,14065,0.111,0.333,8.403e-04,2,8.917e-05,198,0,179616.438,1.928e-06,6449907.500,0,0,0,7,8.403e-04,2,9.239e-05,8.403e-04,2,0,0,0,0,583,1,1,135,
485842327,ChrisSheridan34,0,673,1.420e-05,79,0.002,4,8.864e-06,20,2.707e-04,468394,0.039,0.117,0.007,16,1.878e-04,417,1.652e-06,5524652,1.751e-05,58586904,0,0,1.282e-05,215,0.003,6,2.808e-04,0.004,9,0.005,13,0.015,36,1,1,1,1,
1013785220,KateAFarrell,0,225,2.714e-05,151,0.003,7,5.274e-05,119,0.001,1846642,0.224,0.671,0.008,19,3.099e-04,688,1.125e-05,37623376,5.600e-05,187328640,0.002,15,2.284e-05,383,0.004,10,3.352e-04,0.006,14,0.008,18,0.010,24,1,1,1,1,
238204655,YoungRJeremy,0,1060,1.671e-05,93,8.403e-04,2,3.103e-06,7,1.008e-04,174324,0.029,0.088,0.004,9,0.001,3122,2.837e-05,94909504,9.628e-06,32207446,0,0,1.073e-05,180,0.001,3,2.069e-04,0.002,4,0.002,5,0.015,35,1,1,1,1,
270900012,KatharynGillam,0,9,0,0,0,0,0,0,0,448,0,0,4.202e-04,1,8.512e-05,189,0,0,0,396820.500,0,0,0,1,4.202e-04,1,9.162e-05,0,0,0,0,0,0,584,1,313,136,
12491732,franzstrasser,0,147,4.673e-06,26,0.002,4,5.762e-06,13,1.507e-04,260813,0.059,0.177,0.004,10,0.002,4189,1.975e-05,66064708,2.005e-05,67069908,1.487e-04,1,3.459e-06,58,0.003,8,1.183e-04,0.002,4,0.002,4,0.002,5,1,1,1,1,
28864271,AJOThomas,0,6,0,1,0,0,0,0,0,904,0.056,0.167,0,0,4.071e-04,904,0,96365.406,0,0,0,0,0,2,0,0,7.284e-05,0,0,0,0,4.202e-04,1,585,1,314,1,
412538089,HowardN1DC,0,58,1.797e-06,10,8.403e-04,2,0,2,8.342e-05,144321,0.057,0.172,0.003,6,1.121e-04,249,0,2865782.250,2.118e-05,70836088,0,0,1.431e-06,24,0.002,4,1.677e-04,8.403e-04,2,4.202e-04,1,0.001,3,1,1,1,1,
518166437,BenBevington,0,15,0,5,4.202e-04,1,0,2,3.945e-06,6826,0.111,0.333,4.202e-04,1,2.018e-04,448,0,3424488,2.185e-06,7308726,0,0,0,12,4.202e-04,1,7.423e-05,4.202e-04,1,4.202e-04,1,0.002,4,586,1,1,1,
19414637,zuleqa,0,822,1.797e-06,10,4.202e-04,1,2.216e-06,5,1.807e-05,31272,0.004,0.012,0.001,3,0.002,3701,3.565e-06,11924042,2.186e-06,7312219,0,0,0,18,8.403e-04,2,1.542e-04,8.403e-04,2,0,0,4.202e-04,1,1,1,1,1,
1051255058,Ilonavon,0,82,0,3,4.202e-04,1,0,1,4.759e-06,8234,0.012,0.037,8.403e-04,2,3.653e-04,811,0,14526.887,1.289e-06,4310166,0,0,0,6,8.403e-04,2,1.031e-04,4.202e-04,1,0,0,0,0,1,1,1,137,
91471584,KaviChek,0,241,5.931e-06,33,8.403e-04,2,3.103e-06,7,3.554e-05,61497,0.046,0.137,0.002,5,6.958e-04,1545,4.409e-06,14748752,4.449e-06,14883345,0,0,4.294e-06,72,0.001,3,2.331e-04,0.001,3,8.403e-04,2,0.008,20,1,1,1,1,
10466802,kkiang,0,53,0,1,4.202e-04,1,0,1,4.712e-06,8152,0.006,0.019,4.202e-04,1,0.001,2569,0,259869.031,1.770e-06,5920288,0,0,0,4,4.202e-04,1,9.008e-05,4.202e-04,1,4.202e-04,1,0,0,587,1,1,1,
130267706,GarciaJon,0,36,2.157e-06,12,8.403e-04,2,0,2,1.463e-04,253077,0.111,0.333,0.002,5,7.156e-04,1589,3.573e-06,11953221,2.965e-05,99175544,0,0,1.252e-06,21,0.002,4,1.078e-04,8.403e-04,2,4.202e-04,1,0.001,3,588,1,1,1,
112223837,nicomaounis,0,190,0,6,0,0,0,0,1.311e-06,2268,0.011,0.032,4.202e-04,1,3.405e-04,756,1.731e-06,5790661.500,0,0,0,0,0,10,0,0,7.284e-05,0,0,0,0,8.403e-04,2,1,1,315,1,
36696370,David_Kerley,0,225,5.571e-06,31,8.403e-04,2,2.659e-06,6,6.412e-05,110928,0.046,0.138,0.003,8,0.002,4156,4.110e-06,13749722,5.038e-06,16852482,0,0,3.340e-06,56,0.003,6,1.622e-04,0.002,4,8.403e-04,2,0.003,6,1,1,1,1,
111121582,kdhirten,0,194,1.797e-06,10,4.202e-04,1,0,2,7.667e-06,13265,0.017,0.052,8.403e-04,2,1.166e-04,259,0,1486449,2.241e-06,7495539,0,0,1.252e-06,21,4.202e-04,1,7.721e-05,4.202e-04,1,8.403e-04,2,0.003,6,1,1,1,1,
135162675,AleemMaqbool,0,346,1.294e-05,72,0.003,7,1.729e-05,39,0.001,1824324,0.069,0.208,0.009,22,0.014,30911,4.346e-05,145383296,3.494e-05,116864904,0.001,8,1.330e-05,223,0.004,9,3.027e-04,0.004,10,0.006,15,0.008,19,1,1,1,1,
23522532,Tiffani_Davis,0,4,0,0,0,0,0,0,0,655,0,0,0,0,2.950e-04,655,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,589,54,316,138,
82148377,RADIOEDD,0,61,0,0,0,0,0,0,0,264,0,0,0,0,1.189e-04,264,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,590,55,317,139,
14247783,GeorgeDSanchez,0,46,2.336e-06,13,0.002,4,2.659e-06,6,4.172e-05,72174,0.094,0.283,0.003,6,4.351e-04,966,0,1388037.375,5.593e-06,18709886,1.487e-04,1,1.729e-06,29,0.002,5,1.365e-04,0.002,5,8.403e-04,2,0.002,4,591,1,1,1,
399730564,colmonews,0,63,0,6,8.403e-04,2,0,2,3.153e-05,54553,0.032,0.095,0.002,4,2.558e-04,568,1.260e-06,4213849.500,6.262e-06,20948028,0,0,0,17,0.002,4,8.897e-05,8.403e-04,2,0.001,3,0.001,3,1,1,1,1,
296416564,FaisalAlkadiri,0,42,3.415e-06,19,4.202e-04,1,0,2,1.053e-05,18223,0.151,0.452,8.403e-04,2,9.233e-05,205,0,2698353.500,3.124e-06,10448839,0,0,1.849e-06,31,8.403e-04,2,7.700e-05,4.202e-04,1,0,0,0.002,5,592,1,1,1,
64632598,Lhartzenbusch,0,654,7.728e-06,43,0,0,0,0,1.989e-05,34416,0.022,0.066,4.202e-04,1,1.009e-04,224,0,3409001.250,9.359e-06,31307174,0,0,5.129e-06,86,4.202e-04,1,7.394e-05,0,0,4.202e-04,1,0.013,30,1,1,318,1,
238252964,erindooley,0,72,1.977e-06,11,8.403e-04,2,1.330e-06,3,1.308e-04,226303,0.051,0.153,0.005,12,0.001,2288,2.455e-06,8211821,2.118e-05,70841072,0,0,2.445e-06,41,0.003,6,1.518e-04,8.403e-04,2,0.003,7,8.403e-04,2,1,1,1,1,
106565465,laurabernardini,0,241,1.581e-05,88,0.002,5,3.989e-06,9,8.161e-05,141201,0.122,0.365,0.003,8,0.001,2444,1.898e-05,63504552,9.760e-06,32648710,1.487e-04,1,8.826e-06,148,0.003,7,9.240e-05,0.002,5,8.403e-04,2,0.011,25,1,1,1,1,
128659076,KevinBohnCNN,0,4,0,3,0,0,0,0,2.880e-04,498338,0.250,0.750,0.003,8,0.002,4729,0,2137487,4.727e-05,158110288,0,0,0,11,0.001,3,9.980e-05,0,0,0,0,0,0,593,1,319,140,
266391425,WesleyBruer,0,87,1.617e-06,9,4.202e-04,1,0,2,3.445e-05,59598,0.034,0.103,0.001,3,0.001,2389,3.019e-06,10098645,1.105e-05,36950944,0,0,0,15,8.403e-04,2,7.941e-05,4.202e-04,1,4.202e-04,1,0.001,3,1,1,1,1,
472270797,WJCadigan,0,586,3.720e-05,207,0.003,6,4.875e-06,11,9.145e-05,158216,0.118,0.353,0.003,7,2.391e-04,531,1.030e-05,34451736,1.651e-05,55211668,1.487e-04,1,2.183e-05,366,0.003,6,8.354e-05,0.003,6,4.202e-04,1,0.025,59,1,1,1,1,
58208587,MatthewHilk,0,96,7.548e-06,42,8.403e-04,2,0,2,1.968e-04,340524,0.146,0.438,0.001,3,2.211e-04,491,4.852e-06,16231487,3.522e-05,117806192,0,0,4.413e-06,74,0.001,3,9.183e-05,8.403e-04,2,0,0,0.005,13,1,1,1,1,
2680112214,CNNKatelyn,0,22,1.438e-06,8,8.403e-04,2,1.773e-06,4,3.294e-05,56985,0.121,0.364,0.001,3,2.238e-04,497,0,1181231.375,1.180e-05,39487540,0,0,0,14,0.001,3,8.919e-05,8.403e-04,2,4.202e-04,1,0,0,594,1,1,1,
807212926104911872,MarkIronsMedia,0,349,1.150e-05,64,0.001,3,8.421e-06,19,4.730e-05,81834,0.061,0.183,0.003,6,1.234e-04,274,2.635e-06,8815348,5.682e-06,19005412,1.487e-04,1,6.560e-06,110,0.002,4,3.283e-04,0.002,4,0.002,5,0.003,7,1,1,1,1,
113039126,matthadro,0,474,7.548e-06,42,0.001,3,1.108e-05,25,9.520e-05,164700,0.030,0.089,0.002,5,8.805e-04,1955,6.197e-06,20728766,1.229e-05,41112612,1.487e-04,1,6.023e-06,101,0.002,4,1.871e-04,0.001,3,0.001,3,0.003,6,1,1,1,1,
2596513261,CBSDianaQuinn,0,3,0,1,0,0,0,0,0,65,0.111,0.333,0,0,2.927e-05,65,0,6107.767,0,0,0,0,0,1,0,0,7.284e-05,0,0,0,0,0,0,595,1,320,141,
386781145,MarkWalzCNN,0,23,0,4,4.202e-04,1,0,1,2.439e-05,42201,0.058,0.174,0.001,3,3.932e-04,873,0,1529827,9.782e-06,32722434,0,0,0,11,0.001,3,8.881e-05,4.202e-04,1,8.403e-04,2,8.403e-04,2,596,1,1,1,
328457819,markgjudge,0,1869,5.176e-05,288,4.202e-04,1,0,2,2.026e-04,350556,0.051,0.154,8.403e-04,2,3.981e-04,884,3.288e-05,109981304,4.007e-05,134031976,0,0,1.759e-05,295,4.202e-04,1,7.370e-05,4.202e-04,1,4.202e-04,1,0.001,3,1,1,1,1,
33995378,alisonnews,0,155,6.470e-06,36,8.403e-04,2,1.330e-06,3,1.290e-05,22322,0.077,0.232,8.403e-04,2,2.648e-04,588,4.791e-06,16026764,3.370e-06,11273954,0,0,4.055e-06,68,8.403e-04,2,8.228e-05,8.403e-04,2,0,0,0.007,17,597,1,1,1,
309677012,CNSCrane,0,67,0,3,0,0,0,0,0,433,0.015,0.045,0,0,1.950e-04,433,0,506105.875,0,0,0,0,0,3,0,0,7.284e-05,0,0,0,0,0,0,598,1,321,142,
598731841,rfoster18,0,113,1.797e-05,100,0.002,5,1.817e-05,41,1.318e-04,227973,0.295,0.885,0.003,8,2.855e-04,634,3.308e-06,11066436,2.548e-05,85220064,4.460e-04,3,8.945e-06,150,0.002,5,1.205e-04,0.003,7,0.002,4,0.001,3,1,1,1,1,
116197447,KateFisherTV,0,76,3.954e-06,22,0.002,4,5.319e-06,12,4.435e-05,76730,0.096,0.289,0.003,8,0.002,3566,1.034e-05,34573680,6.754e-06,22593450,1.487e-04,1,3.459e-06,58,0.002,5,9.521e-05,0.002,4,8.403e-04,2,0.003,6,599,1,1,1,
338472722,DC_mcaleese,0,162,7.907e-06,44,0.002,5,1.241e-05,28,9.373e-05,162172,0.091,0.272,0.004,9,2.198e-04,488,4.032e-06,13488392,9.735e-06,32563870,5.946e-04,4,6.381e-06,107,0.002,5,1.261e-04,0.003,8,0.002,4,0.005,13,1,1,1,1,
36259543,AndreaArenas1,0,75,2.696e-06,15,0.001,3,3.546e-06,8,1.019e-05,17627,0.067,0.200,0.002,4,2.112e-04,469,0,3537311.500,2.857e-06,9557436,1.487e-04,1,1.968e-06,33,0.001,3,8.478e-05,0.001,3,0,0,0.002,4,600,1,1,1,
898527536,RMSilverman,0,4,0,1,0,0,0,0,1.324e-06,2291,0.083,0.250,4.202e-04,1,1.752e-04,389,0,429635,0,2425917.250,0,0,0,5,4.202e-04,1,7.586e-05,0,0,0,0,4.202e-04,1,601,1,322,1,
16798126,danielryntjes,0,299,1.024e-05,57,8.403e-04,2,2.659e-06,6,2.473e-05,42781,0.064,0.191,0.003,6,3.783e-04,840,1.776e-05,59397752,4.975e-06,16640732,0,0,6.858e-06,115,0.002,4,9.479e-05,8.403e-04,2,0.001,3,0.005,12,1,1,1,1,
26061966,phuffdaddy,0,2446,5.302e-05,295,0.002,5,7.535e-06,17,7.432e-05,128580,0.040,0.121,0.003,8,5.179e-04,1150,2.180e-05,72927056,1.424e-05,47636268,2.973e-04,2,2.892e-05,485,0.002,5,1.086e-04,0.003,6,4.202e-04,1,0.019,45,1,1,1,1,
109030713,JennBFoxNewsDC,0,181,6.649e-06,37,0.002,5,2.659e-06,6,8.713e-05,150745,0.068,0.204,0.004,9,4.053e-04,900,3.242e-06,10846080,8.083e-06,27038496,0,0,4.473e-06,75,0.003,8,1.028e-04,0.002,5,0.001,3,0.006,15,1,1,1,1,
36483962,jkbuchholz,0,20,0,4,8.403e-04,2,0,2,7.184e-04,1242878,0.067,0.200,0.003,6,2.090e-04,464,0,506189.938,6.656e-05,222639952,0,0,0,17,0.002,5,9.843e-05,8.403e-04,2,0.001,3,4.202e-04,1,602,1,1,1,
237853203,jserbuWFED,0,48,3.594e-06,20,4.202e-04,1,7.091e-06,16,7.960e-05,137711,0.139,0.417,0.002,5,4.310e-04,957,0,2617257.250,1.637e-05,54757380,0,0,3.697e-06,62,0.001,3,1.814e-04,4.202e-04,1,4.202e-04,1,0.001,3,603,1,1,1,
1098306854,KaterinaErbiti,0,291,1.168e-05,65,4.202e-04,1,0,2,2.769e-05,47916,0.074,0.223,8.403e-04,2,1.522e-04,338,3.382e-06,11313340,8.920e-06,29838722,0,0,7.455e-06,125,8.403e-04,2,7.747e-05,4.202e-04,1,8.403e-04,2,0.011,26,1,1,1,1,
191250884,DianaOlick,0,242,0,2,4.202e-04,1,0,2,6.436e-05,111345,0.003,0.008,0.002,5,0.022,47850,0,239190.969,2.455e-06,8213456.500,0,0,1.312e-06,22,8.403e-04,2,2.280e-04,4.202e-04,1,0.002,4,4.202e-04,1,1,1,323,1,
143200053,EllenVdM,0,72,2.696e-06,15,0,0,0,0,1.074e-05,18575,0.069,0.208,4.202e-04,1,1.995e-04,443,0,1321104,5.370e-06,17964246,0,0,1.372e-06,23,4.202e-04,1,7.477e-05,0,0,4.202e-04,1,0.002,5,1,1,324,1,
139574248,Alli_Brennan,0,8,0,0,0,0,0,0,0,1064,0,0,0,0,4.792e-04,1064,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,604,56,325,143,
21660877,StephanieDhue,0,155,0,2,4.202e-04,1,0,2,6.625e-05,114628,0.004,0.013,0.002,4,5.990e-04,1330,0,842141.312,3.530e-06,11808347,0,0,0,14,8.403e-04,2,2.811e-04,4.202e-04,1,0.002,4,8.403e-04,2,1,1,323,1,
57057314,ladaisia,0,139,0,3,4.202e-04,1,0,1,0,1042,0.007,0.022,4.202e-04,1,9.188e-05,204,0,56933.961,0,1166912.250,0,0,0,5,4.202e-04,1,7.509e-05,4.202e-04,1,0,0,4.202e-04,1,605,1,1,1,
345786040,TweetingGeet,0,1357,6.542e-05,364,8.403e-04,2,7.978e-06,18,2.744e-04,474672,0.089,0.268,0.002,5,4.531e-04,1006,2.062e-05,68991248,2.128e-05,71182640,0,0,4.014e-05,673,0.002,4,1.037e-04,8.403e-04,2,0.001,3,0.042,101,1,1,1,1,
125212215,jenbuesinger,0,157,1.797e-06,10,4.202e-04,1,0,1,2.891e-06,5001,0.021,0.064,4.202e-04,1,7.890e-04,1752,1.327e-06,4439154,1.370e-06,4583125.500,0,0,0,13,4.202e-04,1,7.567e-05,4.202e-04,1,4.202e-04,1,0,0,1,1,1,1,
425112739,jzieglerWTOP,0,6,0,0,0,0,0,0,0,732,0,0,0,0,3.297e-04,732,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,606,57,326,144,
59822164,CBSguy,0,45,0,3,4.202e-04,1,1.330e-06,3,1.230e-05,21283,0.022,0.067,4.202e-04,1,4.769e-04,1059,0,200745.891,5.868e-06,19629152,0,0,0,7,4.202e-04,1,1.849e-04,4.202e-04,1,4.202e-04,1,0,0,607,1,1,1,
519819758,MichelleMacTV,0,78,0,5,4.202e-04,1,0,1,3.115e-04,538888,0.021,0.064,0.001,3,9.872e-04,2192,2.249e-06,7521743.500,4.387e-05,146737488,0,0,0,12,8.403e-04,2,7.940e-05,4.202e-04,1,8.403e-04,2,0.001,3,1,1,1,1,
54745529,Schineman,0,61,1.797e-06,10,4.202e-04,1,0,1,6.609e-06,11434,0.055,0.164,8.403e-04,2,5.931e-04,1317,0,2736995,1.293e-06,4325051.500,0,0,0,14,4.202e-04,1,7.782e-05,4.202e-04,1,0,0,4.202e-04,1,1,1,1,1,
486911734,joyindc,0,304,1.707e-05,95,0.001,3,2.659e-06,6,1.701e-04,294334,0.104,0.312,0.002,5,0.002,4344,3.765e-05,125956160,3.186e-05,106569520,0,0,1.008e-05,169,0.002,4,1.131e-04,0.001,3,0.002,5,0.016,38,1,1,1,1,
185349940,imolinarescnn,0,234,5.391e-06,30,0,0,0,0,2.485e-04,429911,0.043,0.128,0.001,3,0.021,47083,4.862e-06,16263693,0,3323483.250,0,0,3.220e-06,54,4.202e-04,1,8.471e-05,0,0,0.001,3,8.403e-04,2,1,1,327,1,
278056519,Echmurak,0,71,0,1,0,0,0,0,1.643e-06,2843,0.005,0.014,0,0,0.001,2843,1.457e-06,4872571,0,0,0,0,0,2,0,0,7.284e-05,0,0,0,0,4.202e-04,1,608,1,328,1,
89222289,adamplevy,0,5,0,0,0,0,0,0,2.308e-06,3994,0,0,0,0,0.002,3994,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,609,58,329,145,
2351783544,BonewaldatFox,0,112,7.368e-06,41,8.403e-04,2,5.762e-06,13,8.041e-04,1391148,0.122,0.366,8.403e-04,2,1.338e-04,297,3.506e-06,11726736,4.827e-05,161451328,0,0,4.294e-06,72,8.403e-04,2,1.265e-04,8.403e-04,2,8.403e-04,2,0.003,7,1,1,1,1,
147197929,PHymson,0,177,6.829e-06,38,0,0,0,0,0,2040,0.072,0.215,4.202e-04,1,1.531e-04,340,1.707e-06,5708502.500,0,0,0,0,3.220e-06,54,0,0,7.284e-05,0,0,0,0,0.005,13,610,1,330,1,
21858042,scottbronstein,0,2036,4.421e-05,246,8.403e-04,2,1.330e-06,3,1.047e-05,18111,0.040,0.121,0.002,4,1.576e-04,350,1.588e-05,53119820,2.934e-06,9815590,0,0,2.666e-05,447,0.001,3,1.380e-04,8.403e-04,2,8.403e-04,2,0.008,20,1,1,1,1,
23387224,LesaJansenFNC,0,30,2.336e-06,13,0,0,0,0,0,1507,0.144,0.433,0,0,6.787e-04,1507,0,2635503,0,0,0,0,1.431e-06,24,0,0,7.284e-05,0,0,0,0,0.003,7,611,1,331,1,
492221762,abdallahcnn,0,269,1.078e-05,60,0.002,4,2.216e-06,5,8.535e-05,147667,0.074,0.223,0.003,7,6.346e-04,1409,1.142e-05,38199508,1.822e-05,60952100,2.973e-04,2,7.216e-06,121,0.003,6,1.043e-04,0.002,4,0,0,0.010,23,1,1,1,1,
162088517,tiffanymullon,0,228,7.368e-06,41,0,0,0,0,0,862,0.060,0.180,4.202e-04,1,1.941e-04,431,2.796e-06,9352224,0,0,0,0,4.652e-06,78,0,0,7.284e-05,0,0,0,0,0.011,27,1,1,332,1,
346781925,GriffJenkins,0,364,3.540e-05,197,0.003,6,4.875e-06,11,0.004,7018979,0.180,0.541,0.008,18,0.003,7430,4.007e-05,134052480,9.395e-05,314282656,4.460e-04,3,1.479e-05,248,0.005,12,1.411e-04,0.003,7,0.002,5,0.003,6,1,1,1,1,
160838628,gobeckygo,0,199,1.438e-06,8,4.202e-04,1,0,1,8.298e-06,14357,0.013,0.040,0.001,3,4.211e-04,935,0,1671537.750,3.037e-06,10159946,0,0,0,15,8.403e-04,2,8.463e-05,4.202e-04,1,8.403e-04,2,8.403e-04,2,1,1,1,1,
38353028,SoooWhitty,0,144,2.157e-06,12,8.403e-04,2,3.989e-06,9,1.091e-04,188759,0.028,0.083,0.001,3,3.220e-04,715,2.964e-06,9913282,2.214e-05,74057824,0,0,2.087e-06,35,0.001,3,1.005e-04,8.403e-04,2,8.403e-04,2,0.002,5,1,1,1,1,
