Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all_filtered,attribute-Tweets-Sent-Count-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered-unscaled,kcore-1-Twitter JSON all_filtered,kcore-1-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-1-Twitter JSON all_filtered,totalDegreeCentrality-1-Twitter JSON all_filtered-unscaled,twitter-actualInfluencer-1-Twitter JSON all_filtered,twitter-actualInfluencer-1-Twitter JSON all_filtered-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered-unscaled,twitter-mostMentioned-1-Twitter JSON all_filtered,twitter-mostMentioned-1-Twitter JSON all_filtered-unscaled,twitter-numberOfFollowers-1-Twitter JSON all_filtered,twitter-numberOfFollowers-1-Twitter JSON all_filtered-unscaled,twitter-potentialConnectors-1-Twitter JSON all_filtered,twitter-potentialConnectors-1-Twitter JSON all_filtered-unscaled,twitter-potentialReach-1-Twitter JSON all_filtered,twitter-potentialReach-1-Twitter JSON all_filtered-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all_filtered,twitter-totalMentionsDegree-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all_filtered,twitter-totalMentionsKcore-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered-unscaled,twitter-trustedSource-1-Twitter JSON all_filtered,twitter-trustedSource-1-Twitter JSON all_filtered-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered-unscaled,weakComponentMembers-5-Twitter JSON all_filtered,weakComponentMembers-3-Twitter JSON all_filtered,weakComponentMembers-4-Twitter JSON all_filtered,weakComponentMembers-2-Twitter JSON all_filtered,
23232204,ShaneGoldmacher,0,1683,2.317e-04,227,0.006,13,1.518e-04,157,0.132,52446768,0.049,0.135,0.067,154,0.018,39872,5.788e-04,368671424,4.149e-04,264271856,0.269,113,4.604e-04,1018,0.010,23,0.003,0.027,62,0.059,135,0.037,84,2,1,3,2,
118245138,woodruffbets,0,443,1.838e-04,180,0.006,13,8.026e-05,83,0.132,52484672,0.148,0.406,0.048,111,0.043,95781,6.534e-04,416226688,3.919e-04,249614048,0.040,17,2.632e-04,582,0.010,23,0.003,0.012,27,0.029,67,0.010,24,2,1,3,2,
64320126,AnnElizabeth18,0,27,1.940e-05,19,0.002,4,9.670e-06,10,2.355e-04,93778,0.256,0.704,0.003,7,6.854e-04,1519,1.921e-05,12235601,2.196e-05,13989845,0.005,2,1.854e-05,41,0.003,6,1.370e-04,0.002,4,0.001,3,0.003,6,18,1,3,2,
17822855,ajchavar,0,1362,9.392e-05,92,0.002,5,2.127e-05,22,0.001,577881,0.025,0.068,0.008,19,0.003,6023,9.836e-05,62657648,5.865e-05,37360944,0,0,8.322e-05,184,0.005,11,4.678e-04,0.004,9,0.005,12,0.012,27,2,1,3,2,
61734492,Fahrenthold,0,1686,5.472e-04,536,0.006,13,1.470e-04,152,0.125,49682376,0.116,0.318,0.070,160,0.247,547180,0.002,1170776320,3.312e-04,210967008,0.148,62,6.699e-04,1481,0.010,23,0.002,0.019,43,0.053,122,0.038,88,2,1,3,2,
230450027,gdebenedetti,0,444,1.123e-04,110,0.006,13,7.349e-05,76,0.037,14674780,0.090,0.248,0.046,106,0.022,48514,4.138e-04,263599920,2.938e-04,187139536,0.081,34,2.619e-04,579,0.010,23,0.002,0.010,24,0.035,81,0.016,36,2,1,3,2,
216549433,squinton_states,0,146,5.513e-05,54,0.002,4,2.708e-05,28,1.161e-04,46218,0.134,0.370,0.004,9,6.204e-04,1375,2.037e-05,12977981,1.254e-05,7988576,0.005,2,4.930e-05,109,0.003,6,2.608e-04,0.003,7,0.003,6,0.006,14,2,1,3,2,
36260866,MattVas,0,271,6.125e-05,60,0.002,5,4.061e-05,42,8.807e-04,350668,0.081,0.221,0.007,15,0.002,3329,5.115e-05,32583990,7.041e-05,44852948,0.002,1,6.875e-05,152,0.003,6,4.356e-04,0.004,9,0.002,5,0.005,11,2,1,3,2,
1631159347,JsonHuffman,0,147,1.838e-05,18,4.361e-04,1,1.934e-06,2,9.022e-05,35920,0.045,0.122,8.722e-04,2,0.001,2326,1.291e-05,8220443,8.995e-06,5729608,0,0,9.498e-06,21,4.361e-04,1,8.948e-05,4.361e-04,1,8.722e-04,2,4.361e-04,1,2,1,3,2,
16291449,michaelkruse,0,858,1.838e-04,180,0.005,11,6.092e-05,63,0.022,8636329,0.076,0.210,0.021,48,0.006,13035,2.253e-04,143528480,2.581e-04,164430112,0.031,13,1.624e-04,359,0.008,19,7.375e-04,0.010,23,0.017,39,0.015,34,19,1,3,2,
163589845,PoliticoKevin,0,939,3.165e-04,310,0.006,13,1.992e-04,206,0.040,15751013,0.120,0.330,0.043,98,0.007,14800,3.862e-04,246031232,3.016e-04,192103632,0.269,113,4.211e-04,931,0.010,23,0.002,0.019,44,0.034,77,0.032,73,2,1,3,2,
115564212,IsaacDovere,0,1586,3.645e-04,357,0.006,13,2.224e-04,230,0.159,63323436,0.082,0.225,0.078,180,0.020,44229,6.864e-04,437256384,4.165e-04,265336496,0.307,129,6.314e-04,1396,0.010,23,0.003,0.022,51,0.066,151,0.026,60,2,1,3,2,
225265639,ddale8,0,2750,3.185e-04,312,0.006,13,1.518e-04,157,0.124,49370320,0.041,0.113,0.085,194,0.141,313267,0.001,708700928,3.210e-04,204504112,0.145,61,7.499e-04,1658,0.010,23,0.003,0.020,46,0.080,183,0.047,107,2,1,3,2,
112526560,kenvogel,0,550,8.473e-05,83,0.006,13,5.415e-05,56,0.173,68767328,0.055,0.151,0.087,200,0.033,73342,2.735e-04,174238720,4.268e-04,271872416,0.074,31,4.148e-04,917,0.010,23,0.004,0.013,30,0.073,168,0.005,11,2,1,3,2,
36890646,danmericaCNN,0,316,1.409e-04,138,0.006,13,8.413e-05,87,0.057,22736352,0.159,0.437,0.044,101,0.030,67597,5.344e-04,340411200,3.354e-04,213644848,0.124,52,2.406e-04,532,0.010,23,0.002,0.014,31,0.033,76,0.011,26,2,1,3,2,
21212087,Olivianuzzi,0,858,1.899e-04,186,0.006,13,7.059e-05,73,0.058,22977944,0.079,0.217,0.044,102,0.071,157721,5.515e-04,351277632,2.935e-04,186961376,0.090,38,2.198e-04,486,0.010,23,0.001,0.017,38,0.028,65,0.017,38,2,1,3,2,
66709517,Cory_Bennett,0,1,0,0,0,0,0,0,8.833e-04,351695,0,0,0.004,10,0.001,2418,0,0,8.415e-05,53601944,0,0,9.046e-06,20,0.004,10,1.476e-04,0,0,0,0,0,0,20,1,11,5,
21252618,JakeSherman,0,1851,5.349e-04,524,0.006,13,4.187e-04,433,0.272,108322784,0.103,0.283,0.128,293,0.050,111813,0.001,654359680,4.483e-04,285567136,0.857,360,0.001,2381,0.010,23,0.008,0.038,86,0.103,237,0.027,63,2,1,3,2,
2461913161,ArthurAllen202,0,353,1.205e-04,118,0.004,9,4.738e-05,49,0.002,799612,0.122,0.334,0.014,31,0.001,2531,6.301e-05,40134692,8.586e-05,54695236,0.024,10,1.045e-04,231,0.007,16,2.901e-04,0.007,15,0.001,3,0.007,17,2,1,3,2,
16149614,jrovner,0,994,2.471e-04,242,0.004,9,6.769e-05,70,0.007,2831234,0.089,0.243,0.016,37,0.011,24680,2.083e-04,132686384,1.811e-04,115354104,0.029,12,2.194e-04,485,0.007,16,5.282e-04,0.009,21,0.008,19,0.026,59,2,1,3,2,
20336988,Briannaehley,0,262,1.562e-04,153,0.004,9,8.896e-05,92,0.004,1747609,0.212,0.584,0.014,33,0.002,4658,1.429e-04,91035648,1.037e-04,66076296,0.031,13,1.773e-04,392,0.007,16,5.292e-04,0.007,17,0.007,17,0.018,42,2,1,3,2,
272710377,JamesArkin,0,263,5.615e-05,55,0.005,11,4.255e-05,44,0.005,2088325,0.076,0.209,0.017,39,0.002,3760,5.751e-05,36633364,1.023e-04,65177620,0.005,2,1.049e-04,232,0.008,19,6.060e-04,0.007,15,0.014,32,0.006,13,2,1,3,2,
39155029,mkraju,0,1173,4.165e-04,408,0.006,13,3.762e-04,389,0.693,275726816,0.126,0.348,0.142,325,0.067,148168,0.001,835771264,7.055e-04,449394176,0.524,220,0.001,3235,0.010,23,0.011,0.032,73,0.130,298,0.037,85,2,1,3,2,
46582653,timgrieve,0,67,1.225e-05,12,0.002,4,7.736e-06,8,8.500e-04,338429,0.065,0.179,0.009,20,0.001,2657,2.565e-05,16340835,7.564e-05,48179864,0,0,2.669e-05,59,0.005,11,1.978e-04,0.002,4,0.006,14,8.722e-04,2,2,1,3,2,
37865281,lindsaywise,0,1764,4.482e-04,439,0.004,10,1.392e-04,144,0.009,3491737,0.090,0.249,0.016,37,0.002,4747,1.524e-04,97090384,2.089e-04,133069864,0.017,7,4.193e-04,927,0.007,16,7.613e-04,0.011,26,0.015,34,0.033,75,2,1,3,2,
21612122,HotlineJosh,0,5728,0.002,1592,0.006,13,3.500e-04,362,0.111,44141856,0.101,0.278,0.059,135,0.025,55313,0.002,1038316672,3.344e-04,213026416,0.395,166,0.001,3242,0.010,23,0.003,0.038,88,0.043,98,0.113,258,2,1,3,2,
46447090,karoun,0,791,2.634e-04,258,0.006,13,9.573e-05,99,0.032,12693377,0.119,0.326,0.040,91,0.005,11919,2.186e-04,139237136,2.922e-04,186149456,0.148,62,3.085e-04,682,0.010,23,0.002,0.017,38,0.025,57,0.040,92,2,1,3,2,
23332846,mattzap,0,173,5.819e-05,57,0.004,9,3.481e-05,36,0.064,25568656,0.120,0.329,0.034,78,0.028,61953,2.699e-04,171899040,3.370e-04,214651328,0.017,7,1.465e-04,324,0.010,23,0.002,0.005,11,0.017,38,0.006,14,2,1,3,2,
12272322,PoliticsReid,0,761,7.044e-05,69,0.004,9,3.288e-05,34,0.041,16260446,0.033,0.091,0.041,94,0.022,48806,2.778e-04,176980384,3.414e-04,217488896,0.005,2,2.320e-04,513,0.010,23,0.001,0.008,18,0.034,78,0.006,13,2,1,3,2,
6904552,juliemason,0,939,2.011e-04,197,0.005,12,5.222e-05,54,0.020,8084059,0.076,0.210,0.040,91,0.015,34216,2.021e-04,128744184,1.538e-04,97946408,0.017,7,1.683e-04,372,0.010,23,0.002,0.016,37,8.722e-04,2,0.008,19,2,1,3,2,
274294204,willsommer,0,890,5.615e-05,55,0.004,9,2.514e-05,26,0.026,10236743,0.022,0.062,0.028,64,0.012,26234,2.181e-04,138917824,2.944e-04,187509840,0,0,1.393e-04,308,0.009,20,8.086e-04,0.005,12,0.023,52,0.010,22,2,1,3,2,
169586280,WaPoSean,0,236,1.368e-04,134,0.005,11,8.219e-05,85,0.038,15288982,0.206,0.568,0.024,56,0.013,28002,3.759e-04,239473888,2.967e-04,189022640,0.050,21,1.954e-04,432,0.010,23,0.001,0.008,18,0.013,29,0.010,23,2,1,3,2,
154909422,eliseviebeck,0,169,4.084e-05,40,0.004,10,2.514e-05,26,0.020,8087148,0.086,0.237,0.031,70,0.007,14656,1.325e-04,84427264,2.568e-04,163578992,0.019,8,9.770e-05,216,0.010,23,0.001,0.005,12,0.010,24,0.008,18,2,1,3,2,
123327472,peterbakernyt,1,597,2.195e-04,215,0.006,13,1.073e-04,111,0.451,179512352,0.131,0.360,0.106,243,0.065,144844,6.670e-04,424892736,5.713e-04,363887136,0.102,43,7.151e-04,1581,0.010,23,0.007,0.017,40,0.085,196,0.010,22,2,1,3,2,
17124559,josephlawler,0,396,7.350e-05,72,0.004,10,4.642e-05,48,0.006,2319733,0.066,0.182,0.009,21,0.002,3379,8.072e-05,51416528,1.801e-04,114736088,0.005,2,9.408e-05,208,0.007,15,2.978e-04,0.005,12,0.007,15,0.012,27,21,1,3,2,
74820061,Redistrict,0,515,1.225e-05,12,0.003,6,1.354e-05,14,0.248,98888856,0.008,0.023,0.076,175,0.050,110426,2.001e-04,127483544,4.372e-04,278517120,0.002,1,6.753e-04,1493,0.010,23,0.005,0.003,7,0.068,156,0.003,7,2,1,3,2,
17881467,rebeccagberg,0,331,9.801e-05,96,0.006,13,5.995e-05,62,0.045,17856994,0.105,0.290,0.043,98,0.027,60276,4.451e-04,283505600,3.434e-04,218728112,0.045,19,1.995e-04,441,0.010,23,0.001,0.012,27,0.032,73,0.020,46,2,1,3,2,
83374478,saletan,0,712,3.471e-05,34,0.003,7,1.064e-05,11,0.016,6316238,0.017,0.048,0.010,23,0.016,34991,1.799e-04,114579472,2.574e-04,163950448,0,0,4.206e-05,93,0.007,15,2.991e-04,0.004,9,0.006,14,0.004,10,22,1,3,2,
407396556,JDiamond1,0,383,1.297e-04,127,0.006,13,8.316e-05,86,0.123,48845640,0.121,0.332,0.055,126,0.024,53469,4.225e-04,269119360,4.255e-04,271012256,0.074,31,2.967e-04,656,0.010,23,0.003,0.011,26,0.044,101,0.020,45,2,1,3,2,
370982639,AlxThomp,0,1084,2.695e-04,264,0.004,10,3.288e-05,34,0.018,7246899,0.089,0.244,0.013,29,0.002,5012,1.536e-04,97871520,2.915e-04,185690048,0.010,4,2.375e-04,525,0.008,18,3.815e-04,0.006,13,0.010,23,0.039,90,2,1,3,2,
327862439,jonathanvswan,0,1792,5.431e-04,532,0.006,13,3.114e-04,322,0.330,131536416,0.108,0.297,0.118,271,0.050,110958,9.841e-04,626890432,4.730e-04,301273472,0.340,143,9.905e-04,2190,0.010,23,0.005,0.032,74,0.089,203,0.042,96,2,1,3,2,
705706292,rebeccaballhaus,0,630,1.348e-04,132,0.005,11,1.238e-04,128,0.131,52129048,0.076,0.210,0.087,200,0.018,38924,2.017e-04,128489648,3.920e-04,249708672,0.043,18,6.341e-04,1402,0.010,23,0.006,0.011,25,0.081,185,0.010,23,23,1,3,2,
15766082,joshrogin,0,708,2.317e-04,227,0.006,13,1.015e-04,105,0.200,79489336,0.117,0.321,0.058,133,0.085,188951,0.001,745048448,4.213e-04,268367952,0.038,16,3.867e-04,855,0.010,23,0.003,0.010,24,0.051,116,0.014,33,2,1,3,2,
16072058,mikememoli,0,685,2.889e-04,283,0.006,13,1.905e-04,197,0.209,83396840,0.150,0.413,0.070,161,0.016,35750,7.783e-04,495769280,3.379e-04,215226896,0.100,42,4.550e-04,1006,0.010,23,0.003,0.017,38,0.047,108,0.028,65,2,1,3,2,
17436250,nytmike,0,56,2.246e-05,22,0.002,4,1.354e-05,14,0.143,56878208,0.143,0.393,0.081,185,0.047,104102,3.727e-04,237422256,4.142e-04,263830928,0.005,2,2.705e-04,598,0.010,23,0.004,0.002,4,0.052,120,0.003,6,24,1,3,2,
21534951,adamgoldmanNYT,0,687,1.266e-04,124,0.006,13,9.573e-05,99,0.101,40374236,0.066,0.180,0.076,175,0.041,91785,4.598e-04,292907872,3.316e-04,211215472,0.079,33,4.184e-04,925,0.010,23,0.006,0.013,30,0.055,127,0.014,33,2,1,3,2,
104299137,DavidMDrucker,0,3642,7.932e-04,777,0.006,13,2.475e-04,256,0.107,42510880,0.078,0.213,0.049,112,0.018,39431,7.518e-04,478881600,3.423e-04,218067888,0.386,162,8.752e-04,1935,0.010,23,0.002,0.032,73,0.038,88,0.080,183,2,1,3,2,
104914594,Phil_Mattingly,0,1468,7.003e-04,686,0.006,13,3.559e-04,368,0.194,77324800,0.170,0.467,0.095,217,0.023,51020,7.573e-04,482380928,4.409e-04,280839648,0.726,305,9.616e-04,2126,0.010,23,0.005,0.038,88,0.076,175,0.053,122,2,1,3,2,
14362404,bradheath,0,1235,3.308e-04,324,0.005,11,1.286e-04,133,0.028,11154844,0.095,0.262,0.036,83,0.014,30554,4.798e-04,305660032,2.575e-04,164011280,0.043,18,4.034e-04,892,0.009,21,0.002,0.014,31,0.030,68,0.022,51,2,1,3,2,
21800063,POLITICO_Steve,0,1404,4.022e-04,394,0.006,13,1.654e-04,171,0.047,18664524,0.102,0.281,0.041,93,0.009,19808,4.221e-04,268853824,3.168e-04,201812160,0.207,87,4.577e-04,1012,0.010,23,0.001,0.021,49,0.028,64,0.041,93,2,1,3,2,
611816381,JVLast,0,1090,1.327e-04,130,0.002,5,8.896e-05,92,0.048,19297396,0.043,0.119,0.010,22,0.004,9662,1.821e-04,116016056,3.500e-04,222964032,0.002,1,1.796e-04,397,0.007,15,6.934e-04,0.002,5,0.009,21,0.004,9,2,1,3,2,
15463671,samstein,0,779,6.432e-05,63,0.006,13,6.285e-05,65,0.208,82678520,0.029,0.081,0.084,192,0.164,362543,6.939e-04,442034144,4.425e-04,281859392,0.052,22,4.740e-04,1048,0.010,23,0.003,0.009,21,0.068,157,0.006,13,2,1,3,2,
15727317,aterkel,0,777,2.705e-04,265,0.005,11,1.963e-04,203,0.046,18119438,0.124,0.341,0.030,69,0.038,85263,6.470e-04,412138816,2.842e-04,181019088,0.060,25,3.523e-04,779,0.010,22,0.001,0.011,26,0.022,50,0.023,52,2,1,3,2,
217550862,BresPolitico,0,845,5.972e-04,585,0.006,13,2.717e-04,281,0.058,23084156,0.252,0.692,0.047,108,0.023,50019,6.812e-04,433911168,3.556e-04,226495152,0.348,146,6.450e-04,1426,0.010,23,0.003,0.020,46,0.021,49,0.049,112,2,1,3,2,
126401831,elwasson,0,914,3.267e-04,320,0.006,13,1.064e-04,110,0.012,4607912,0.127,0.350,0.039,90,0.003,6447,1.392e-04,88641192,1.887e-04,120217192,0.062,26,3.736e-04,826,0.010,22,0.001,0.020,45,0.029,66,0.061,140,2,1,3,2,
151444950,DaviSusan,0,397,1.613e-04,158,0.006,13,1.170e-04,121,0.057,22881644,0.145,0.398,0.060,138,0.017,38129,3.104e-04,197735680,3.377e-04,215086208,0.138,58,3.225e-04,713,0.010,23,0.002,0.017,40,0.053,121,0.017,40,2,1,3,2,
82151660,kelsey_snell,0,433,2.818e-04,276,0.006,13,1.247e-04,129,0.025,9886167,0.232,0.637,0.034,78,0.005,11921,2.113e-04,134577824,2.154e-04,137217312,0.121,51,2.696e-04,596,0.010,23,0.001,0.019,43,0.014,31,0.023,53,2,1,3,2,
20813112,dlippman,1,238,1.062e-04,104,0.004,9,2.417e-05,25,0.019,7588976,0.159,0.437,0.029,66,0.009,19107,1.972e-04,125611808,2.908e-04,185256176,0.007,3,1.086e-04,240,0.010,22,6.151e-04,0.007,15,0.012,28,0.005,12,2,1,3,2,
87498687,sppeoples,0,319,7.452e-05,73,0.003,7,3.094e-05,32,0.015,5816955,0.083,0.229,0.020,46,0.007,15659,2.077e-04,132316368,2.318e-04,147670448,0.012,5,1.162e-04,257,0.009,20,0.001,0.004,10,0.014,33,0.011,25,2,1,3,2,
27058591,AndrewBeatty,0,981,1.695e-04,166,0.006,13,1.025e-04,106,0.033,12987468,0.062,0.169,0.041,94,0.018,39959,3.463e-04,220610016,2.280e-04,145250256,0.062,26,3.184e-04,704,0.010,23,0.003,0.012,27,0.036,83,0.015,35,2,1,3,2,
361974796,ceboudreau,0,79,3.879e-05,38,0.002,5,1.934e-05,20,0.002,638132,0.175,0.481,0.006,13,0.001,2516,4.296e-05,27366426,8.489e-05,54074216,0,0,4.342e-05,96,0.004,10,3.209e-04,0.002,5,0.003,7,0.003,7,2,1,3,2,
58683409,benweyl,0,77,7.146e-05,70,0.004,9,1.741e-05,18,0.002,635171,0.331,0.909,0.007,16,0.001,2407,8.635e-05,55003816,9.227e-05,58772040,0.010,4,6.196e-05,137,0.005,12,2.496e-04,0.004,9,0.006,14,0.007,17,25,1,3,2,
2259259550,KendallBreitman,0,123,2.450e-05,24,8.722e-04,2,4.835e-06,5,0.003,1229034,0.071,0.195,0.003,6,0.001,2628,3.616e-05,23030620,2.152e-04,137087760,0,0,2.035e-05,45,0.002,4,1.815e-04,8.722e-04,2,8.722e-04,2,0.003,8,26,1,3,2,
238259855,ChrisJansing,0,107,7.146e-06,7,0,0,0,0,0.010,4164025,0.024,0.065,0.007,16,0.031,69638,6.706e-05,42715456,1.957e-04,124645776,0,0,1.628e-05,36,0.005,12,2.173e-04,0,0,0.003,8,0.001,3,2,1,12,2,
943814922,arogDC,0,287,1.154e-04,113,0.004,9,2.998e-05,31,0.004,1704815,0.143,0.394,0.015,35,0.001,2947,4.429e-05,28209936,1.569e-04,99938336,0.005,2,1.280e-04,283,0.007,17,3.860e-04,0.007,15,0.010,22,0.020,47,2,1,3,2,
28181835,jpaceDC,0,128,6.534e-05,64,0.003,7,5.222e-05,54,0.032,12805231,0.182,0.500,0.046,106,0.025,55941,3.371e-04,214708864,2.652e-04,168958352,0.024,10,2.212e-04,489,0.010,23,0.003,0.007,15,0.035,80,0.005,12,2,1,3,2,
114887629,LisaMascaro,0,429,1.307e-04,128,0.004,9,6.672e-05,69,0.013,5254736,0.108,0.298,0.031,72,0.003,7329,1.185e-04,75486912,1.977e-04,125961152,0.021,9,1.868e-04,413,0.010,23,0.001,0.009,20,0.019,43,0.011,25,2,1,3,2,
130945778,mollyesque,0,158,7.452e-05,73,0.005,11,3.384e-05,35,0.021,8317317,0.168,0.462,0.030,68,0.059,130344,3.368e-04,214520736,1.993e-04,126976376,0.024,10,1.076e-04,238,0.010,23,8.460e-04,0.009,21,0.014,33,0.004,9,2,1,3,2,
69706170,tmawelsh,0,206,3.471e-05,34,0,0,0,0,2.982e-04,118731,0.060,0.165,0.002,4,5.401e-04,1197,1.466e-05,9338402,4.411e-05,28098960,0,0,3.709e-05,82,0.002,4,9.743e-05,0,0,4.361e-04,1,0.010,23,2,1,13,2,
19502995,GeoffRBennett,0,185,6.534e-05,64,0.002,5,9.670e-06,10,0.025,10099946,0.126,0.346,0.024,56,0.006,14009,1.043e-04,66440656,2.151e-04,137036432,0,0,1.185e-04,262,0.009,21,6.389e-04,0.002,5,0.017,40,0.011,25,2,1,3,2,
15570213,kevcirilli,0,1066,2.430e-04,238,0.004,10,4.932e-05,51,0.016,6377941,0.081,0.223,0.023,53,0.009,19082,3.132e-04,199502240,2.226e-04,141768768,0.007,3,2.289e-04,506,0.008,18,5.557e-04,0.007,17,0.017,40,0.024,56,2,1,3,2,
33919343,AshleyRParker,0,514,1.623e-04,159,0.006,13,1.286e-04,133,0.271,107926008,0.112,0.309,0.107,246,0.080,178398,5.714e-04,363984064,4.385e-04,279312288,0.140,59,6.147e-04,1359,0.010,23,0.006,0.020,47,0.075,171,0.020,46,2,1,3,2,
115718513,damianpaletta,0,320,8.371e-05,82,0.006,13,6.285e-05,65,0.073,29091008,0.093,0.256,0.055,127,0.007,15028,1.943e-04,123745312,3.184e-04,202817072,0.038,16,2.406e-04,532,0.010,23,0.003,0.011,25,0.028,64,0.013,30,2,1,3,2,
23621827,DavidNakamura,0,1143,1.838e-04,180,0.006,13,1.180e-04,122,0.133,52854776,0.057,0.157,0.087,199,0.017,38108,3.792e-04,241527712,3.607e-04,229756672,0.112,47,4.496e-04,994,0.010,23,0.004,0.020,47,0.054,124,0.005,12,2,1,3,2,
16753660,mikedebonis,0,420,1.194e-04,117,0.006,13,1.054e-04,109,0.089,35551840,0.101,0.279,0.055,127,0.018,38933,3.006e-04,191497280,3.263e-04,207865792,0.107,45,3.777e-04,835,0.010,23,0.003,0.010,24,0.037,85,0.016,36,2,1,3,2,
163313441,ravindranize,0,35,1.327e-05,13,0.003,6,1.160e-05,12,2.330e-04,92765,0.135,0.371,0.003,8,0.001,2326,4.073e-06,2594159.500,1.792e-05,11416050,0.005,2,1.990e-05,44,0.003,7,1.738e-04,0.003,6,0.001,3,0.002,4,27,1,3,2,
18881645,ewstephe,0,287,1.388e-04,136,0.005,11,4.255e-05,44,0.004,1558898,0.172,0.474,0.015,35,0.002,5351,1.131e-04,72044016,9.494e-05,60474412,0.029,12,1.298e-04,287,0.007,17,4.641e-04,0.008,19,0.012,28,0.015,35,2,1,3,2,
2999641283,alexis_s_kramer,0,19,7.146e-06,7,4.361e-04,1,1.934e-06,2,1.735e-04,69097,0.134,0.368,0.003,8,1.773e-04,393,0,183151.047,2.044e-05,13020687,0,0,2.578e-05,57,0.002,5,1.971e-04,4.361e-04,1,0.002,5,8.722e-04,2,2,1,3,2,
49699576,phendrie,0,39,1.531e-05,15,8.722e-04,2,2.901e-06,3,4.913e-05,19563,0.140,0.385,0.002,5,5.911e-05,131,0,421547.875,8.178e-06,5209174.500,0,0,1.900e-05,42,0.002,5,1.073e-04,8.722e-04,2,0.002,5,0.003,6,2,1,3,2,
159655293,TalKopan,0,552,1.991e-04,195,0.006,13,9.767e-05,101,0.017,6610573,0.128,0.353,0.031,70,0.007,14737,2.377e-04,151404448,2.468e-04,157198080,0.064,27,2.013e-04,445,0.010,23,8.444e-04,0.016,37,0.018,42,0.011,25,2,1,3,2,
109257354,Ben_Geman,0,228,5.513e-05,54,0.003,7,1.934e-05,20,0.001,554246,0.086,0.237,0.007,17,0.006,12880,1.743e-04,110996848,7.689e-05,48975312,0.005,2,5.382e-05,119,0.005,11,2.210e-04,0.004,9,0.002,4,0.008,18,2,1,3,2,
3273220608,KatherineBScott,0,921,2.379e-04,233,0.005,11,8.316e-05,86,0.006,2421897,0.092,0.253,0.023,53,0.001,2750,1.145e-04,72951712,1.775e-04,113034216,0.036,15,2.673e-04,591,0.008,18,7.196e-04,0.011,26,0.015,35,0.040,91,2,1,3,2,
142896252,jendlouhyhc,0,128,1.633e-05,16,0.002,5,9.670e-06,10,0.005,1858023,0.045,0.125,0.023,53,0.009,20041,9.513e-06,6059723,1.568e-04,99857776,0,0,7.101e-05,157,0.007,15,0.001,0.003,6,0.010,23,0,0,2,1,3,2,
329809276,AxiosNick,0,87,2.450e-05,24,0.003,6,2.031e-05,21,0.005,1919343,0.100,0.276,0.007,17,0.002,4797,4.858e-05,30943264,2.048e-04,130450536,0.005,2,3.618e-05,80,0.006,13,3.844e-04,0.003,6,0.001,3,0.001,3,28,1,3,2,
573149116,AriNatter,0,207,4.186e-05,41,0.003,6,2.321e-05,24,0.003,1259949,0.072,0.198,0.026,60,0.003,5955,3.880e-05,24715966,8.784e-05,55952676,0,0,9.589e-05,212,0.007,15,9.241e-04,0.006,14,0.016,36,0.003,8,2,1,3,2,
15780280,sam_baker,0,900,1.297e-04,127,0.005,11,7.542e-05,78,0.011,4330540,0.051,0.141,0.031,70,0.005,10246,1.507e-04,96023664,1.569e-04,99965296,0.038,16,1.782e-04,394,0.009,21,9.063e-04,0.013,29,0.018,42,0.019,43,2,1,3,2,
11125672,dmccabe,0,466,6.023e-05,59,0.003,7,3.578e-05,37,0.006,2245646,0.046,0.127,0.009,21,0.002,3382,4.667e-05,29725930,2.276e-04,144965216,0.005,2,6.739e-05,149,0.006,13,3.922e-04,0.004,10,0.005,12,0.007,16,2,1,3,2,
764476890,srl,0,1075,6.432e-05,63,0.003,7,4.255e-05,44,0.021,8363275,0.021,0.059,0.023,53,0.005,12020,1.665e-04,106068480,2.298e-04,146363008,0.007,3,1.398e-04,309,0.008,19,9.236e-04,0.003,8,0.021,48,0.009,21,2,1,3,2,
18580432,b_fung,0,579,4.288e-05,42,0.002,5,2.127e-05,22,0.004,1460485,0.026,0.073,0.014,31,0.009,19841,1.547e-04,98517840,1.358e-04,86517224,0,0,7.599e-05,168,0.007,15,4.197e-04,0.003,8,0.009,20,0.005,12,2,1,3,2,
