Node-Id,Node-Title,inDegreeCentrality-2-Twitter JSON all_filtered,inDegreeCentrality-2-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-2-Twitter JSON all_filtered,totalDegreeCentrality-2-Twitter JSON all_filtered-unscaled,weakComponentMembers-6-Twitter JSON all_filtered,
WebinarWednesday,WebinarWednesday,2.349e-06,2,0,2,1,
wynnresorts,wynnresorts,9.397e-06,8,0,4,1,
geniusbar,geniusbar,2.349e-06,2,0,1,3122,
MACBOOK,MACBOOK,2.349e-06,2,0,0,3123,
MacbookPro,MacbookPro,0,1,0,1,3122,
LadyGamecocks,LadyGamecocks,0,1,0,1,3124,
LadyHuskies,LadyHuskies,0,1,0,1,3124,
cunyjreppin,cunyjreppin,0,1,0,0,3125,
reallife,reallife,2.349e-06,2,0,0,3126,
yassshunny,yassshunny,2.349e-06,2,0,0,3127,
Christianity,Christianity,2.349e-06,2,0,3,1,
endrant,endrant,0,1,0,0,3128,
theharrypottergeneration,theharrypottergeneration,0,1,0,0,3129,
hotdocs18,hotdocs18,2.349e-06,2,0,0,3130,
RaifBadawi,RaifBadawi,2.349e-06,2,0,2,3131,
DanielPearl,DanielPearl,2.349e-06,2,0,2,3131,
VIPS,VIPS,2.349e-06,2,0,4,1,
Sahel,Sahel,1.057e-05,9,0,29,1,
AFRICOM,AFRICOM,2.349e-06,2,0,8,1,
CantGoForThat,CantGoForThat,0,1,0,1,3132,
NoCanDo,NoCanDo,0,1,0,1,3132,
Slingshot,Slingshot,0,1,0,1,3133,
JSOC,JSOC,0,1,0,1,3133,
Developer,Developer,0,1,0,0,3134,
immersive,immersive,0,1,0,1,1,
GDC18,GDC18,2.349e-06,2,0,2,1,
KeepFighting,KeepFighting,5.873e-06,5,0,0,3135,
BeingJulianAssange,BeingJulianAssange,5.873e-06,5,0,3,3136,
DecipherYou,DecipherYou,3.524e-06,3,0,3,3136,
NatsPark,NatsPark,2.349e-06,2,0,0,3137,
OnwardOn,OnwardOn,2.349e-06,2,0,0,3138,
ADMG,ADMG,0,1,0,0,3139,
ThePopeMovie,ThePopeMovie,4.699e-06,4,0,0,3140,
CLBvDC,CLBvDC,2.349e-06,2,0,4,3141,
Crew96,Crew96,2.349e-06,2,0,4,3141,
VamosUnited,VamosUnited,2.349e-06,2,0,4,3141,
grouppodcast,grouppodcast,2.349e-06,2,0,4,1,
Vegan,Vegan,1.879e-05,16,2.563e-06,74,1,
scicomm2018,scicomm2018,1.175e-05,10,0,7,1,
FoJOBI,FoJOBI,2.349e-06,2,0,4,1,
ES_F,ES_F,2.349e-06,2,0,4,3142,
NQ_F,NQ_F,2.349e-06,2,0,4,3142,
YM_F,YM_F,2.349e-06,2,0,4,3142,
ArtActivism,ArtActivism,2.349e-06,2,0,2,3143,
MyBmore,MyBmore,4.699e-06,4,0,2,3143,
Jews4Jez,Jews4Jez,2.349e-06,2,0,4,1,
Jews4Corbyn,Jews4Corbyn,2.349e-06,2,0,4,1,
Blacklisting,Blacklisting,3.524e-06,3,0,3,1,
GDP,GDP,1.527e-05,13,0,6,1,
armedteachers,armedteachers,3.524e-06,3,0,4,1,
byeduke,byeduke,0,1,0,0,3144,
AskNewsHour,AskNewsHour,1.175e-05,10,0,9,1,
table,table,5.873e-06,5,0,6,1,
pitbulls,pitbulls,1.057e-05,9,0,17,1,
POTUSTrump,POTUSTrump,1.645e-05,14,0,23,1,
iPhoneX,iPhoneX,2.349e-06,2,0,8,1,
jessicolter,jessicolter,0,1,0,0,3145,
tinydesk,tinydesk,5.873e-06,5,0,2,1,
outnumberedot,outnumberedot,1.410e-05,12,0,8,1,
PBSNewshour,PBSNewshour,0,1,0,0,3146,
СоюзМС08,СоюзМС08,2.349e-06,2,0,2,3147,
Байконур,Байконур,2.349e-06,2,0,2,3147,
RES2018,RES2018,4.699e-06,4,0,2,3148,
econcomms,econcomms,2.349e-06,2,0,2,3148,
AAS2018,AAS2018,2.349e-06,2,0,0,3149,
ThanksCoach,ThanksCoach,0,1,0,2,1,
HerdingCats,HerdingCats,0,1,0,2,1,
dadlife,dadlife,1.527e-05,13,0,14,1,
storytelling,storytelling,1.057e-05,9,0,28,1,
TitletownTX,TitletownTX,1.057e-05,9,0,11,1,
HailMary,HailMary,4.699e-06,4,0,8,1,
ChiefOfStaff,ChiefOfStaff,2.349e-06,2,0,2,3150,
COS,COS,4.699e-06,4,0,2,3150,
dieting,dieting,3.524e-06,3,0,4,1,
LarrytheScaryRex,LarrytheScaryRex,0,1,0,0,3151,
probability,probability,2.349e-06,2,0,0,3152,
FNS,FNS,4.464e-05,38,2.494e-06,72,1,
SamFuentes,SamFuentes,8.223e-06,7,0,2,1,
Baltic,Baltic,4.699e-06,4,0,18,1,
VeteransForGunReform,VeteransForGunReform,1.057e-05,9,0,15,1,
flashback,flashback,9.397e-06,8,0,11,1,
SC5,SC5,0,1,0,0,3153,
WarEagle,WarEagle,0,1,0,0,3154,
FayettevilleNC,FayettevilleNC,1.057e-05,9,0,3,3155,
Mavs,Mavs,2.232e-05,19,0,1,3156,
tank,tank,2.349e-06,2,0,1,3156,
Spurs,Spurs,5.873e-06,5,0,0,3157,
SwitzerWatch,SwitzerWatch,0,1,0,0,3158,
TCU,TCU,1.057e-05,9,0,4,1,
DezWatch,DezWatch,0,1,0,0,3159,
UTA,UTA,2.349e-06,2,0,0,3160,
YUGE,YUGE,0,1,0,0,3161,
Mavericks,Mavericks,1.175e-05,10,0,4,1,
DallasCowboys,DallasCowboys,1.527e-05,13,0,11,1,
cowboyswire,cowboyswire,4.699e-06,4,0,0,3162,
Texans,Texans,3.524e-06,3,0,2,1,
sadness,sadness,0,1,0,0,3163,
Stars,Stars,2.349e-06,2,0,0,3164,
Toughness,Toughness,0,1,0,0,3165,
Shaqtin,Shaqtin,4.699e-06,4,0,0,3166,
TexasTech,TexasTech,2.349e-06,2,0,2,1,
ClearTheShelters,ClearTheShelters,3.524e-06,3,0,0,3167,
BigBlue,BigBlue,2.349e-06,2,0,4,1,
AntiClimatic,AntiClimatic,2.349e-06,2,0,4,1,
Ch,Ch,0,1,0,0,3168,
DezWatch2018,DezWatch2018,2.349e-06,2,0,0,3169,
Karma,Karma,7.048e-06,6,0,6,1,
TexasA,TexasA,0,1,0,0,3170,
Pack,Pack,0,1,0,0,3171,
lowfootballIQ,lowfootballIQ,0,1,0,0,3172,
Manbeast,Manbeast,2.349e-06,2,0,0,3173,
TNG,TNG,0,1,0,2,1,
overheardinthenewsroom,overheardinthenewsroom,9.397e-06,8,0,5,1,
onassignment,onassignment,1.762e-05,15,0,16,1,
NoMoreNukes,NoMoreNukes,0,1,0,0,3174,
TransIsBeautiful,TransIsBeautiful,0,1,0,0,3175,
sorry,sorry,4.699e-06,4,0,0,3176,
PortonDown,PortonDown,2.349e-06,2,0,2,1,
TinyDeskContest,TinyDeskContest,2.349e-06,2,0,0,3177,
teampacey,teampacey,0,1,0,0,3178,
needsummernow,needsummernow,0,1,0,0,3179,
chickflicksundays,chickflicksundays,0,1,0,0,3180,
Ohana,Ohana,0,1,0,0,3181,
favmealoftheday,favmealoftheday,0,1,0,0,3182,
bipartsiansnowballfight,bipartsiansnowballfight,0,1,0,0,3183,
rosietheriveter,rosietheriveter,0,1,0,0,3184,
Woodside,Woodside,2.349e-06,2,0,2,1,
WishfulThhinking,WishfulThhinking,0,1,0,0,3185,
SharkWeekandChill,SharkWeekandChill,2.349e-06,2,0,0,3186,
AFewGoodMen,AFewGoodMen,8.223e-06,7,0,0,3187,
emilygetshergun,emilygetshergun,1.057e-05,9,0,2,1,
mediabias,mediabias,0,1,0,0,3188,
formerinterns,formerinterns,0,1,0,1,3189,
h107,h107,5.873e-06,5,0,3,3189,
8borderstates,8borderstates,0,1,0,0,3190,
MakingMoved,MakingMoved,2.349e-06,2,0,2,3189,
MakingMoves,MakingMoves,0,1,0,0,3191,
itvnews,itvnews,2.349e-06,2,0,2,3192,
Editor,Editor,2.349e-06,2,0,2,3192,
alwayslookingout,alwayslookingout,0,1,0,0,3193,
TheBrexitWhistleblower,TheBrexitWhistleblower,1.175e-05,10,0,2,1,
MustSeeTV,MustSeeTV,8.223e-06,7,0,0,3194,
WhyStatesMatter,WhyStatesMatter,2.349e-06,2,0,2,1,
vanderpumprules,vanderpumprules,3.524e-06,3,0,5,1,
stassi,stassi,0,1,0,5,1,
bravotv,bravotv,0,1,0,5,1,
vanderpump,vanderpump,0,1,0,5,1,
weho,weho,0,1,0,5,1,
WHBriefing,WHBriefing,2.349e-06,2,0,0,3195,
LockStockSoundbite,LockStockSoundbite,0,1,0,0,3196,
NHC2018,NHC2018,2.349e-06,2,0,2,3197,
HurricaneStrong,HurricaneStrong,4.699e-06,4,0,4,3197,
undulatus,undulatus,2.349e-06,2,0,4,1,
gawx,gawx,2.349e-06,2,0,4,1,
Indianapolis,Indianapolis,2.349e-06,2,0,2,1,
welovespring,welovespring,0,1,0,0,3198,
politicseverywhere,politicseverywhere,0,1,0,1,317,
RussiaDiplomats,RussiaDiplomats,2.349e-06,2,0,2,1,
ProblemSolvers,ProblemSolvers,2.349e-06,2,0,2,1,
ridiculoussituation,ridiculoussituation,0,1,0,0,3199,
freakout,freakout,0,1,0,0,3200,
Facebookgate,Facebookgate,3.524e-06,3,0,4,1,
PREDICTION,PREDICTION,0,1,0,0,3201,
USOW2018,USOW2018,4.699e-06,4,0,0,3202,
MartinCounty,MartinCounty,2.467e-05,21,2.113e-06,61,1,
KentuckyWaterCrisis,KentuckyWaterCrisis,3.524e-05,30,2.044e-06,59,1,
MartinCountyWater,MartinCountyWater,0,1,0,1,1,
ElectionDay,ElectionDay,2.232e-05,19,1.801e-06,52,1,
NRCC,NRCC,0,1,0,7,1,
IL,IL,3.524e-06,3,0,9,1,
Howard100,Howard100,1.175e-05,10,0,2,1,
snuggler,snuggler,2.349e-06,2,0,2,3203,
MakeMore,MakeMore,2.349e-06,2,0,2,3203,
TVFun,TVFun,2.349e-06,2,0,0,3204,
TopTip,TopTip,4.699e-06,4,0,2,3205,
HappyBdayStevenTyler,HappyBdayStevenTyler,2.349e-06,2,0,0,3206,
spartanNewsroom,spartanNewsroom,2.349e-06,2,0,2,1,
HopeAndFury,HopeAndFury,4.699e-06,4,0,2,1,
BetoForTexas,BetoForTexas,2.349e-06,2,0,0,3207,
BuildPuertoRico,BuildPuertoRico,2.349e-06,2,0,0,3208,
RevolutionCHI,RevolutionCHI,1.057e-05,9,0,1,1,
SandyHookPromise,SandyHookPromise,2.349e-06,2,0,8,1,
Selma,Selma,1.410e-05,12,0,19,1,
Recharge,Recharge,5.873e-06,5,0,0,3209,
HRMcMaster,HRMcMaster,1.057e-05,9,0,31,1,
LastThingBeforeWeGo,LastThingBeforeWeGo,1.175e-05,10,0,10,1,
washpostlife,washpostlife,4.699e-06,4,0,2,3210,
takeovertuesday,takeovertuesday,2.349e-06,2,0,2,3210,
LiveTV,LiveTV,4.699e-06,4,0,5,1,
SweetSixteen,SweetSixteen,0,1,0,1,1,
VanWa,VanWa,1.057e-05,9,0,14,1,
westcoast,westcoast,0,1,0,0,3211,
TheGist,TheGist,4.699e-06,4,0,6,1,
nopunsintended,nopunsintended,0,1,0,0,3212,
shtsenkennedysays,shtsenkennedysays,0,1,0,0,3213,
Dulwich,Dulwich,0,1,0,0,3214,
RecklessKimSpeculation,RecklessKimSpeculation,0,1,0,0,3215,
Iraq2003,Iraq2003,0,1,0,0,3216,
HisNameWasSethRich,HisNameWasSethRich,2.349e-06,2,0,6,1,
AmericaFirstMedia,AmericaFirstMedia,2.349e-06,2,0,6,1,
ALwx,ALwx,1.410e-05,12,0,4,3217,
TeamTrumpBTS,TeamTrumpBTS,2.349e-06,2,0,0,3218,
Estonia,Estonia,1.057e-05,9,1.905e-06,55,1,
nodak,nodak,2.349e-06,2,0,0,3219,
BringItOn,BringItOn,2.349e-06,2,0,4,1,
MolonLabe,MolonLabe,3.524e-06,3,0,5,1,
Squawk7700,Squawk7700,2.349e-06,2,0,0,3220,
WhateverItTakes,WhateverItTakes,4.699e-06,4,0,0,3221,
BudapestMemorandumFail,BudapestMemorandumFail,0,1,0,0,3222,
ReliablePartnership,ReliablePartnership,2.349e-06,2,0,6,1,
ArmyReadiness,ArmyReadiness,2.349e-06,2,0,4,1,
ReadyNow,ReadyNow,2.349e-06,2,0,4,1,
PiscopoIntheMorning,PiscopoIntheMorning,4.699e-06,4,0,4,1,
LaughterSavesLives,LaughterSavesLives,2.349e-06,2,0,2,1,
SweetReturn,SweetReturn,3.524e-06,3,0,3,3223,
BackToNYC,BackToNYC,3.524e-06,3,0,3,3223,
withyou,withyou,2.349e-06,2,0,2,1,
SendInTheMarine,SendInTheMarine,4.699e-06,4,0,6,1,
Riyadh,Riyadh,1.057e-05,9,0,8,1,
ReinstateRobynGritz,ReinstateRobynGritz,2.349e-06,2,0,2,1827,
OANN,OANN,3.524e-05,30,0,2,3224,
masen2018,masen2018,9.397e-06,8,0,26,1,
magop,magop,9.397e-06,8,0,26,1,
SoSanDiego,SoSanDiego,2.349e-06,2,0,2,3225,
SportsFinal,SportsFinal,2.349e-06,2,0,2,3225,
SouthKorean,SouthKorean,7.048e-06,6,0,9,1,
BrexitWhistleblower,BrexitWhistleblower,3.524e-06,3,0,3,3226,
TheCambridgeAnalyticaFiles,TheCambridgeAnalyticaFiles,3.524e-06,3,0,3,3226,
collude2018,collude2018,0,1,0,0,3227,
AnnaCampbell,AnnaCampbell,4.699e-06,4,0,2,3228,
ŞehidNamirin,ŞehidNamirin,2.349e-06,2,0,2,3228,
Flynn,Flynn,9.397e-06,8,0,14,1,
AstroTurf,AstroTurf,2.349e-06,2,0,2,1,
DE6,DE6,9.397e-06,8,0,2,3229,
thecgea,thecgea,2.349e-06,2,0,0,3230,
ChocolateChipCookies,ChocolateChipCookies,2.349e-06,2,0,0,3231,
WonderfulIndonesia,WonderfulIndonesia,4.699e-06,4,0,0,3232,
11B,11B,2.349e-06,2,0,4,222,
InfantryLeadsTheWay,InfantryLeadsTheWay,2.349e-06,2,0,4,222,
dailyeSpiration,dailyeSpiration,4.699e-06,4,0,0,3233,
USSTheodoreRoosevelt,USSTheodoreRoosevelt,2.349e-06,2,0,4,3234,
OIR,OIR,2.349e-06,2,0,4,3234,
OFS,OFS,2.349e-06,2,0,4,3234,
PrezMuellerTalk,PrezMuellerTalk,2.349e-06,2,0,4,383,
RadioPiscopo,RadioPiscopo,4.699e-06,4,0,8,383,
am970TheAnswer,am970TheAnswer,4.699e-06,4,0,8,383,
thefrench,thefrench,0,1,0,0,3235,
socute,socute,2.349e-06,2,0,10,1,
Truthers,Truthers,2.349e-06,2,0,0,3236,
baloney,baloney,0,1,0,0,3237,
interesting,interesting,2.349e-06,2,0,0,3238,
StableGenius,StableGenius,4.699e-06,4,0,2,3239,
ditchFixNICS,ditchFixNICS,1.057e-05,9,0,3,373,
NationalGoofOffDay,NationalGoofOffDay,2.349e-06,2,0,0,3240,
bali,bali,2.114e-05,18,0,18,3241,
balitoday,balitoday,1.410e-05,12,0,12,3241,
foodallergies,foodallergies,0,1,0,0,3242,
theroomwhereithappens,theroomwhereithappens,0,1,0,2,1,
9PersonBooth,9PersonBooth,2.349e-06,2,0,0,3243,
ruthbaderginsburg,ruthbaderginsburg,1.057e-05,9,0,8,1,
NBCReport,NBCReport,2.349e-06,2,0,2,1,
FailingNewYorkTimes,FailingNewYorkTimes,2.349e-06,2,0,0,3244,
MichealCohen,MichealCohen,0,1,0,1,1,
NoGovernmentShutdown,NoGovernmentShutdown,0,1,0,2,1,
birthdayweekend,birthdayweekend,0,1,0,3,1,
canilivehere,canilivehere,0,1,0,3,1,
AmericaLast,AmericaLast,9.397e-06,8,0,0,3245,
VETOtheOmnibus,VETOtheOmnibus,2.349e-06,2,0,0,3246,
countdankulatrial,countdankulatrial,2.349e-06,2,0,0,3247,
ruralwater,ruralwater,2.349e-06,2,0,4,1,
NationalShrine,NationalShrine,4.699e-06,4,0,6,1,
TheLightIsOn,TheLightIsOn,2.349e-06,2,0,4,1,
OnPatreon,OnPatreon,0,1,0,0,3248,
ElianeElias,ElianeElias,2.349e-06,2,0,2,2776,
Cuban,Cuban,8.223e-06,7,0,13,1,
Castro,Castro,5.873e-06,5,0,5,1,
NewDelhi,NewDelhi,4.699e-06,4,0,14,1,
KemerovoFire,KemerovoFire,3.524e-06,3,0,3,1,
JobAlert,JobAlert,1.292e-05,11,0,18,1,
Greek,Greek,1.292e-05,11,1.316e-06,38,1,
LisaMonaco,LisaMonaco,2.349e-06,2,0,2,1,
zankouchicken,zankouchicken,0,1,0,0,3249,
KNOWidentity,KNOWidentity,8.223e-06,7,0,0,3250,
nosockbros,nosockbros,0,1,0,0,3251,
ecommerce,ecommerce,8.223e-06,7,0,19,1,
acqexcel2018,acqexcel2018,0,1,0,0,3252,
bosslady,bosslady,4.699e-06,4,0,11,1,
transformation,transformation,4.699e-06,4,0,8,1,
modernizinggovernment,modernizinggovernment,7.048e-06,6,0,14,1,
GWACs,GWACs,2.349e-06,2,0,0,3253,
goodnightssleep,goodnightssleep,0,1,0,0,3254,
riversdoofus,riversdoofus,0,1,0,0,3255,
Fstoppers,Fstoppers,0,1,0,0,3256,
producerlife,producerlife,2.349e-06,2,0,4,1,
桜,桜,2.349e-06,2,0,10,1,
桜並木,桜並木,2.349e-06,2,0,10,1,
桜のトンネル,桜のトンネル,2.349e-06,2,0,10,1,
TOKYO,TOKYO,9.397e-06,8,0,22,1,
SAKURA,SAKURA,4.699e-06,4,0,16,1,
makeupfree,makeupfree,0,1,0,0,3257,
xtinaxpaper,xtinaxpaper,2.349e-06,2,0,2,1,
TheologyOnTap,TheologyOnTap,0,1,0,0,3258,
AssistOfTheNight,AssistOfTheNight,2.349e-06,2,0,0,3259,
gettyimagesnews,gettyimagesnews,2.349e-06,2,0,2,1,
AFGStrong,AFGStrong,4.699e-06,4,0,8,1,
ANDSF,ANDSF,4.699e-06,4,0,8,1,
IfTheWorldWereListening,IfTheWorldWereListening,2.349e-06,2,0,2,649,
MSDAlumni,MSDAlumni,4.699e-06,4,0,8,1,
Assurance,Assurance,2.349e-06,2,0,4,1,
DevilDog,DevilDog,2.349e-06,2,0,6,1,
FightingIrish,FightingIrish,2.349e-06,2,0,2,1,
lifeaftermaria,lifeaftermaria,7.048e-06,6,0,8,1,
Douma,Douma,3.054e-05,26,1.524e-06,44,1,
thatweekendreporter,thatweekendreporter,0,1,0,0,3260,
juryroomyoga,juryroomyoga,0,1,0,0,3261,
theyrerunning,theyrerunning,0,1,0,0,3262,
knitting,knitting,3.524e-06,3,0,6,1,
NotoriousRBG,NotoriousRBG,4.699e-06,4,0,6,1,
swedishdeathcleaning,swedishdeathcleaning,0,1,0,0,3263,
JohnBrennan,JohnBrennan,0,1,0,5,1,
MarchSadness,MarchSadness,2.349e-06,2,0,0,3264,
prepared,prepared,0,1,0,1,3265,
notgonnatastegoodbutstill,notgonnatastegoodbutstill,0,1,0,1,3265,
YouthPowerCollective,YouthPowerCollective,2.349e-06,2,0,2,1,
IrelandsOwn,IrelandsOwn,0,1,0,0,3266,
DBX,DBX,2.349e-06,2,0,0,3267,
kthanksbye,kthanksbye,0,1,0,0,3268,
letsgoramblers,letsgoramblers,0,1,0,1,3269,
prayersupforsisterjean,prayersupforsisterjean,0,1,0,1,3269,
promotion,promotion,0,1,0,2,3270,
nbc6,nbc6,0,1,0,2,3270,
stillgottasetthatalarm,stillgottasetthatalarm,0,1,0,2,3270,
Aviator,Aviator,0,1,0,1,1,
nimby,nimby,0,1,0,2,1,
ADL,ADL,0,1,0,1,1,
bowling,bowling,4.699e-06,4,0,0,3271,
becauseFlorida,becauseFlorida,0,1,0,0,3272,
byewinter,byewinter,3.524e-06,3,0,2,1,
DCsnowday,DCsnowday,2.349e-06,2,0,0,3273,
Lego,Lego,4.699e-06,4,0,12,1,
Tibet,Tibet,2.114e-05,18,0,25,1,
HonorThem,HonorThem,7.048e-06,6,0,8,1,
ifnotmethenwho,ifnotmethenwho,3.524e-06,3,0,0,3274,
BestOfTheWeek,BestOfTheWeek,2.349e-06,2,0,0,3275,
MisterRogers,MisterRogers,2.349e-06,2,0,0,3276,
OEF,OEF,3.524e-06,3,0,21,1,
OIF,OIF,5.873e-06,5,1.282e-06,37,1,
puppydog,puppydog,1.057e-05,9,1.559e-06,45,1,
shoutout,shoutout,5.873e-06,5,1.212e-06,35,1,
LDTPoll,LDTPoll,2.349e-06,2,0,0,3277,
ExtremeRiskProtectionOrders,ExtremeRiskProtectionOrders,2.349e-06,2,0,0,3278,
BE,BE,2.349e-06,2,0,2,223,
BigSlickKC,BigSlickKC,2.349e-06,2,0,0,3279,
CantStopWontStop,CantStopWontStop,0,1,0,0,3280,
NAEA18,NAEA18,2.349e-06,2,0,0,3281,
RememberingKimWall,RememberingKimWall,2.349e-06,2,0,0,3282,
NuclearOption,NuclearOption,2.349e-06,2,0,0,3283,
GlobalWarmingTakeMeAway,GlobalWarmingTakeMeAway,0,1,0,0,3284,
ChappaquiddickMovie,ChappaquiddickMovie,0,1,0,0,3285,
Ironic,Ironic,0,1,0,0,3286,
NeverGetOutOfTheBoat,NeverGetOutOfTheBoat,0,1,0,0,3287,
CommunismKills,CommunismKills,9.397e-06,8,0,6,1,
SiberianHusky,SiberianHusky,3.524e-06,3,0,2,1,
nationalcocktailday,nationalcocktailday,2.349e-06,2,0,4,1,
drinkswithdeedee,drinkswithdeedee,2.349e-06,2,0,4,1,
MS,MS,9.397e-06,8,0,3,1,
msawarenessmonth,msawarenessmonth,2.349e-06,2,0,2,1,
GWBush,GWBush,0,1,0,0,3288,
HappyMonday,HappyMonday,1.997e-05,17,0,7,1,
goldendoodle,goldendoodle,2.349e-06,2,0,2,1,
BracketBusted,BracketBusted,2.349e-06,2,0,2,1,
Jasperbook,Jasperbook,2.349e-06,2,0,2,3289,
americasdog,americasdog,2.349e-06,2,0,2,3289,
WhyBlueWaveMatters,WhyBlueWaveMatters,2.349e-06,2,0,0,3290,
DukeBasketball,DukeBasketball,0,1,0,0,3291,
running4real,running4real,7.048e-06,6,0,4,1,
motherrunner,motherrunner,2.349e-06,2,0,2,1,
bm100,bm100,3.876e-05,33,0,13,1,
TimeToWarmUpTheBugles,TimeToWarmUpTheBugles,2.349e-06,2,0,2,1,
bigsurmarathon,bigsurmarathon,0,1,0,0,3292,
barkleymarathons,barkleymarathons,1.292e-05,11,0,10,1,
nobugles2018,nobugles2018,2.349e-06,2,0,6,1,
gogarygo,gogarygo,2.349e-06,2,0,6,1,
Funkadelic,Funkadelic,2.349e-06,2,0,0,3293,
Boston2018,Boston2018,4.699e-06,4,0,4,1,
nextgenerationvoters,nextgenerationvoters,0,1,0,2,1,
ReporteW,ReporteW,2.349e-06,2,0,2,1,
MarchaporNuestrasVidas,MarchaporNuestrasVidas,5.873e-06,5,0,5,1,
LifeWithGinny,LifeWithGinny,8.223e-06,7,0,10,1,
GinAndBrandy,GinAndBrandy,4.699e-06,4,0,7,1,
RescueDogsOfInstagram,RescueDogsOfInstagram,0,1,0,2,1,
ThisIsHowTheySleep,ThisIsHowTheySleep,0,1,0,2,1,
Heller,Heller,2.349e-06,2,0,2,1,
StanfordLaw,StanfordLaw,2.349e-06,2,0,8,1,
StanfordLawyermag,StanfordLawyermag,2.349e-06,2,0,8,1,
SLS125,SLS125,2.349e-06,2,0,8,1,
bringspring,bringspring,0,1,0,0,3294,
SaveGhouta,SaveGhouta,7.283e-05,62,3.949e-06,114,1,
Falcon,Falcon,2.349e-06,2,0,1,1,
natitude,natitude,3.524e-06,3,0,1,1,
Islamist,Islamist,4.699e-06,4,0,16,1,
GilHodges,GilHodges,0,1,0,0,3295,
ShareTheOrange,ShareTheOrange,4.699e-06,4,0,0,3296,
davidschwartz,davidschwartz,0,1,0,0,3297,
susanTolson,susanTolson,0,1,0,1,1,
yolandareneeKing,yolandareneeKing,0,1,0,1,1,
StormyMcDougal,StormyMcDougal,2.349e-06,2,0,4,1,
VladimirMueller,VladimirMueller,2.349e-06,2,0,4,1,
bakingadifference,bakingadifference,2.349e-06,2,0,0,3298,
HermitageMoments,HermitageMoments,2.349e-06,2,0,2,3299,
BigFun,BigFun,2.349e-06,2,0,2,3299,
AlHoffman,AlHoffman,2.349e-06,2,0,4,1,
BackTheBlue,BackTheBlue,0,1,0,0,3300,
ThoughtsWhileScrollingTwitter,ThoughtsWhileScrollingTwitter,0,1,0,0,3301,
VetoOmnibus,VetoOmnibus,2.349e-06,2,0,1,1,
cobalt,cobalt,0,1,0,1,1,
fnr,fnr,7.988e-05,68,1.559e-06,45,1,
SonyA9,SonyA9,0,1,0,0,3302,
Bush43,Bush43,2.349e-06,2,0,2,1,
RaysWords,RaysWords,2.349e-06,2,0,6,1,
RL52,RL52,2.349e-06,2,0,6,1,
ravensnation,ravensnation,3.524e-06,3,0,6,1,
pfhof18,pfhof18,7.048e-06,6,0,12,1,
honorflight,honorflight,7.048e-06,6,0,14,1,
thankyouveterans,thankyouveterans,2.349e-06,2,0,10,1,
KoreanWar,KoreanWar,2.349e-06,2,0,10,1,
EthnicCleansing,EthnicCleansing,1.410e-05,12,0,14,1,
female,female,2.349e-06,2,0,4,1,
general,general,2.349e-06,2,0,4,1,
PolkCounty,PolkCounty,2.349e-06,2,0,0,3303,
AC7618,AC7618,2.349e-06,2,0,0,3304,
Dubai,Dubai,4.699e-06,4,0,12,1,
Quebec,Quebec,3.524e-06,3,0,9,1,
IBelong,IBelong,2.349e-06,2,0,0,3305,
DDay,DDay,2.349e-06,2,0,2,3306,
Ambrose,Ambrose,2.349e-06,2,0,2,3306,
Muslims,Muslims,4.699e-06,4,0,14,1,
Buddhist,Buddhist,2.349e-06,2,0,4,1,
courage,courage,1.879e-05,16,0,21,1,
Dachau,Dachau,2.349e-06,2,0,0,3307,
TheKennedys,TheKennedys,4.699e-06,4,0,3,1,
searchfortsuruju,searchfortsuruju,2.349e-06,2,0,0,3308,
1October,1October,0,1,0,1,1,
CUCB2018,CUCB2018,0,1,0,0,3309,
L1C4,L1C4,2.819e-05,24,0,24,1,
GoCards,GoCards,1.762e-05,15,0,24,1,
TodaysCatholicChurch,TodaysCatholicChurch,0,1,0,1,1,
Vaticano,Vaticano,3.524e-06,3,0,7,1,
TodaysCatholicWoman,TodaysCatholicWoman,4.699e-06,4,0,0,3310,
EducationWillPrevail,EducationWillPrevail,4.699e-06,4,0,2,1,
SaudiArt,SaudiArt,2.349e-06,2,0,0,3311,
Rents,Rents,0,1,0,3,1,
Apartments,Apartments,0,1,0,3,1,
mortgage,mortgage,2.232e-05,19,0,12,1,
SutherlandSprings,SutherlandSprings,7.048e-06,6,0,3,1,
spottedinDC,spottedinDC,0,1,0,1,1,
CNNpolitics,CNNpolitics,3.524e-06,3,0,3,1,
NL,NL,0,1,0,18,1,
CzechRepublic,CzechRepublic,2.349e-06,2,0,31,1,
Romania,Romania,7.048e-06,6,1.455e-06,42,1,
Finland,Finland,2.114e-05,18,2.078e-06,60,1,
Denmark,Denmark,3.524e-06,3,0,18,1,
RussianDiplomats,RussianDiplomats,8.223e-06,7,0,25,1,
TheCohort,TheCohort,0,1,0,0,3312,
powerplayer,powerplayer,2.349e-06,2,0,0,3313,
ILikeIke,ILikeIke,2.349e-06,2,0,8,1,
Remember,Remember,4.699e-06,4,0,8,1,
toughtransition,toughtransition,0,1,0,0,3314,
FireAndFury,FireAndFury,5.873e-06,5,0,2,1,
dawnpatrol,dawnpatrol,2.349e-06,2,0,2,3315,
SoreTodayStrongTomorrow,SoreTodayStrongTomorrow,2.349e-06,2,0,2,3315,
ShareJourney,ShareJourney,2.349e-06,2,0,0,3316,
daytime,daytime,0,1,0,0,3317,
